dataset,condition,initial_condition_scenario,initial_fraction,fold,selection_seed,train_times_h,test_times_h,n_train_observations,n_test_observations,method,time_h,log_relative_abundance
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.010016694490818,-8.082406956446665
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.021702838063439,-8.128669605149968
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.03338898163606,-8.174899130888209
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.045075125208681,-8.221094319286317
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.0567612687813024,-8.267253912783612
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.0684474123539234,-8.313376609246355
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.0801335559265444,-8.359461060549794
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.0918196994991654,-8.405505871130146
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1035058430717863,-8.451509596507238
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1151919866444073,-8.497470741778573
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1268781302170283,-8.543387760085777
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1385642737896493,-8.58925905105459
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1502504173622703,-8.63508295920964
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1619365609348917,-8.680857772365579
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1736227045075127,-8.726581719996233
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1853088480801337,-8.772252971583724
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.1969949916527547,-8.817869634949735
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.2086811352253757,-8.86342975457135
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.2203672787979967,-8.90893130988416
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.2320534223706177,-8.954372213575631
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.2437395659432386,-8.999750309871992
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.2554257095158596,-9.04506337282233
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.2671118530884806,-9.090309104583753
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.278797996661102,-9.135485133712002
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.290484140233723,-9.18058901346213
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.302170283806344,-9.225618220104405
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.313856427378965,-9.270570151260827
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.325542570951586,-9.315442124268234
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.337228714524207,-9.360231374574308
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.348914858096828,-9.404935054173313
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.360601001669449,-9.44955023008879
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.37228714524207,-9.494073882911021
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.3839732888146914,-9.53850290539748
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.3956594323873124,-9.582834101144991
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4073455759599334,-9.627064183342908
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4190317195325544,-9.671189773617034
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4307178631051753,-9.71520740097458
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4424040066777963,-9.759113500860934
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4540901502504173,-9.80290441433957
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4657762938230383,-9.846576387406818
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4774624373956593,-9.890125570453796
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.4891485809682803,-9.933548017888205
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5008347245409017,-9.976839687929147
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5125208681135227,-10.019996442588429
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5242070116861437,-10.063014047852375
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5358931552587647,-10.105888174078194
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5475792988313857,-10.14861439661949
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5592654424040067,-10.191188196695485
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5709515859766277,-10.23360496251876
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5826377295492486,-10.275859990696295
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.5943238731218696,-10.317948487918649
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.606010016694491,-10.359865572951778
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.617696160267112,-10.40160627894601
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.629382303839733,-10.443165556076064
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.641068447412354,-10.48453827452571
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.652754590984975,-10.525719227829905
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.664440734557596,-10.566703136586565
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.676126878130217,-10.607484652549145
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.687813021702838,-10.64805836311018
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.699499165275459,-10.688418796184639
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.71118530884808,-10.72856042550059
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.7228714524207014,-10.76847767630304
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.7345575959933224,-10.808164931475096
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.7462437395659434,-10.847616538078649
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.7579298831385644,-10.886826814314595
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.7696160267111853,-10.925790056900505
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.7813021702838063,-10.964500548860984
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.7929883138564273,-11.002952567723558
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8046744574290483,-11.041140394110029
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8163606010016693,-11.079058320710477
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8280467445742907,-11.116700661624018
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8397328881469117,-11.154061762047352
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8514190317195327,-11.191136008289048
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8631051752921537,-11.227917838084213
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8747913188647747,-11.264401751181051
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8864774624373957,-11.30058232016758
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.8981636060100167,-11.336454201503665
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.9098497495826376,-11.37201214672039
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.9215358931552586,-11.407251013745936
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.9332220367278796,-11.44216577831431
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.944908180300501,-11.476751545410613
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.956594323873122,-11.511003560704406
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.968280467445743,-11.544917221920418
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.979966611018364,-11.578488090094279
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,2.991652754590985,-11.611711900659508
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.003338898163606,-11.644584574310958
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.015025041736227,-11.67710222758938
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.026711185308848,-11.709261183131597
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.038397328881469,-11.741057979531101
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.0500834724540904,-11.772489380754669
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.0617696160267114,-11.803552385061908
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.0734557595993324,-11.834244233376404
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.0851419031719534,-11.864562417059417
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.0968280467445743,-11.89450468503982
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1085141903171953,-11.924069050257204
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1202003338898163,-11.953253795378727
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1318864774624373,-11.982057477754342
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1435726210350583,-12.010478933579504
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1552587646076793,-12.03851728123923
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1669449081803007,-12.066171923812421
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1786310517529217,-12.093442550720694
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.1903171953255427,-12.120329138511407
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.2020033388981637,-12.146831950770157
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.2136894824707847,-12.172951537163657
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.2253756260434057,-12.198688731619583
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.2370617696160267,-12.224044649655461
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.2487479131886476,-12.249020684874171
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.2604340567612686,-12.273618504648862
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.27212020033389,-12.297840045025046
Umetani,ampicillin,classification_anchor,1.5908037919303823e-05,0,81000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,60,0,PINN-network,3.283806343906511,-12.321687504872397
